10172	13667	1
10172	14475	1
10172	15258	1
10184	10247	3
10184	10299	1
10184	10783	8
10184	11630	32
10184	11643	3
10184	11844	1
10184	12235	12
10184	13970	1
10184	15124	1
10184	15581	1
10184	15731	1
10185	10172	1
10185	10268	1
10185	10397	12
10185	10529	1
10185	10615	1
10185	10747	6
10185	10785	2
10185	11298	11
10185	11332	1
10185	11391	1
10185	11618	1
10185	11789	1
10185	11977	1
10185	11982	1
10185	12010	5
10185	12206	1
10185	12265	1
10185	12266	13
10185	12889	1
10185	13244	1
10185	13269	2
10185	13303	3
10185	13796	1
10185	14259	1
10185	14533	1
10185	14677	4
10185	14681	4
10185	14683	3
10185	14739	1
10185	14843	1
10185	14853	1
10185	15295	1
10185	16078	1
10185	16091	1
10185	16218	1
10186	14321	1
10194	10135	1
10194	10299	1
10194	10423	8
10194	10480	1
10194	10627	2
10194	10800	8
10194	10970	1
10194	11013	2
10194	11057	1
10194	11150	1
10194	11193	1
10194	11203	2
10194	11259	1
10194	11292	8
10194	11298	2
10194	11455	1
10194	11468	2
10194	11540	8
10194	11823	1
10194	11867	1
10194	12016	1
10194	12164	1
10194	12191	1
10194	12206	1
10194	12265	1
10194	12266	8
10194	12278	18
10194	12324	1
10194	12339	2
10194	12389	2
10194	12892	8
10194	12896	18
10194	12951	1
10194	13061	6
10194	13158	18
10194	13198	9
10194	13244	10
10194	13306	1
10194	13433	2
10194	13487	8
10194	13495	1
10194	13518	1
10194	13796	9
10194	13930	8
10194	14004	1
10194	14027	1
10194	14057	6
10194	14107	1
10194	14150	2
10194	14275	1
10194	14574	1
10194	14679	1
10194	14683	9
10194	14730	1
10194	14747	6
10194	14814	9
10194	14831	8
10194	14832	1
10194	14869	8
10194	14893	1
10194	15018	1
10194	15304	8
10194	15310	2
10194	15370	18
10194	15566	1
10194	15624	1
10194	16078	2
10194	16091	1
10194	16171	1
10194	16232	1
10194	16271	1
10196	14635	1
10198	10540	1
10198	10721	1
10198	11042	1
10198	11764	1
10198	12197	1
10198	13461	1
10201	11728	1
10201	15167	1
10204	12523	13
10204	14028	1
10204	14828	3
10204	15231	9
10205	10540	1
10205	10581	1
10205	12197	1
10205	12478	5
10208	10171	1
10208	10397	24
10208	10559	1
10208	10590	2
10208	11057	20
10208	11066	1
10208	11278	2
10208	11298	11
10208	11540	1
10208	11628	1
10208	11973	9
10208	11995	1
10208	12197	1
10208	12574	1
10208	12953	2
10208	13203	2
10208	13217	1
10208	13289	1
10208	13303	1
10208	13930	1
10208	14027	1
10208	14050	1
10208	14100	2
10208	14771	1
10208	15153	1
10208	15167	1
10208	15618	1
10208	16271	2
10210	11298	10
10210	12266	10
10210	12892	10
10210	13061	1
10210	13232	5
10216	10693	1
10216	12992	1
10216	13029	1
10216	13232	1
10216	13461	1
10216	14098	1
10216	14696	1
10216	15412	1
10216	15618	1
10216	15919	1
10221	10925	5
10221	11292	11
10224	12339	1
10224	13398	1
10224	13605	1
10224	14771	1
10224	16271	1
10225	10247	2
10225	10299	4
10225	10396	13
10225	10754	22
10225	10775	1
10225	11630	2
10225	13767	2
10225	13873	1
10225	13970	4
10225	14125	9
10225	14709	4
10228	13461	1
10237	10165	1
10237	10917	1
10237	11445	11
10241	10304	3
10241	10313	1
10241	10551	43
10241	12087	1
10241	12709	25
10241	12719	1
10241	12831	1
10241	12851	1
10241	12855	13
10241	13369	2
10241	13770	1
10241	14130	3
10241	14268	1
10241	14627	4
10241	15257	28
10241	16311	1
10243	10170	17
10243	12721	1
10243	13863	9
10243	13934	1
10244	12173	22
10244	12266	10
10244	12892	14
10244	13796	1
10244	13930	9
10244	14771	20
10245	10170	9
10245	10243	1
10245	10299	81
10245	10304	2
10245	10551	4
10245	10754	1
10245	10917	2
10245	10926	1
10245	11053	2
10245	11336	30
10245	11392	5
10245	11445	3
10245	11511	10
10245	11555	1
10245	12184	3
10245	12195	1
10245	12294	10
10245	12321	10
10245	12635	10
10245	12638	10
10245	12641	10
10245	12720	13
10245	12721	1
10245	12737	1
10245	12748	3
10245	12755	2
10245	12784	10
10245	12819	1
10245	13003	5
10245	13196	1
10245	14119	10
10245	14167	1
10245	14273	14
10245	14468	7
10245	14738	1
10245	14747	1
10245	15448	10
10245	15478	1
10245	15853	10
10245	15862	1
10245	16567	1
10247	10184	1
10247	10225	2
10247	10299	3
10247	10754	8
10247	10775	5
10247	10783	1
10247	11214	3
10247	11630	47
10247	13767	3
10247	14102	1
10247	14125	2
10247	14709	2
10247	15581	1
10256	10299	1
10257	10140	4
10257	10154	2
10257	10157	1
10257	10397	22
10257	10423	6
10257	10434	3
10257	10529	11
10257	10581	1
10257	10599	1
10257	10693	9
10257	10721	10
10257	10785	3
10257	10821	11
10257	10930	1
10257	10994	8
10257	11042	1
10257	11057	25
10257	11066	1
10257	11193	7
10257	11259	8
10257	11278	20
10257	11292	17
10257	11433	30
10257	11481	2
10257	11540	1
10257	11603	1
10257	11618	37
10257	11697	20
10257	11762	1
10257	11884	3
10257	11973	5
10257	11986	4
10257	11995	3
10257	11996	1
10257	12191	9
10257	12222	1
10257	12264	30
10257	12266	1
10257	12339	5
10257	12397	1
10257	12451	2
10257	12478	4
10257	12889	20
10257	12892	6
10257	12945	3
10257	12953	4
10257	13198	4
10257	13204	30
10257	13230	2
10257	13232	12
10257	13244	10
10257	13296	2
10257	13342	3
10257	13487	15
10257	13495	5
10257	13541	2
10257	13560	1
10257	13577	5
10257	13796	5
10257	13832	5
10257	13851	3
10257	13871	3
10257	13891	3
10257	13930	49
10257	13931	3
10257	14025	4
10257	14027	3
10257	14057	2
10257	14082	10
10257	14098	1
10257	14100	21
10257	14107	6
10257	14112	10
10257	14122	7
10257	14250	1
10257	14492	14
10257	14512	2
10257	14524	3
10257	14553	1
10257	14635	10
10257	14648	9
10257	14679	8
10257	14683	4
10257	14685	5
10257	14711	1
10257	14730	9
10257	14747	5
10257	14761	10
10257	14771	1
10257	14831	1
10257	14843	6
10257	14869	2
10257	14893	4
10257	14905	1
10257	15016	4
10257	15096	18
10257	15167	4
10257	15304	11
10257	16217	5
10257	16271	3
10268	10821	1
10268	10918	1
10268	11612	1
10268	11637	1
10268	13232	1
10268	13796	1
10268	13829	1
10268	13930	10
10268	14730	1
10268	14783	1
10268	16133	1
10272	11292	10
10275	14057	1
10275	14252	1
10275	14747	10
10278	10056	13
10278	10170	2
10279	10397	1
10279	10423	12
10279	10590	6
10279	10599	3
10279	10693	3
10279	10800	2
10279	10821	2
10279	11057	2
10279	11140	2
10279	11259	10
10279	11292	14
10279	11298	25
10279	11481	4
10279	11540	6
10279	11697	2
10279	12191	9
10279	12206	1
10279	12266	14
10279	12889	10
10279	12892	8
10279	12953	5
10279	12992	4
10279	13087	1
10279	13198	6
10279	13204	4
10279	13232	3
10279	13244	2
10279	13495	8
10279	13796	4
10279	13851	1
10279	13871	1
10279	13891	4
10279	14107	12
10279	14570	4
10279	14679	5
10279	14683	4
10279	14747	2
10279	14771	2
10279	14783	1
10279	14831	7
10279	14869	5
10279	14893	7
10279	14908	2
10279	15016	2
10279	15370	2
10287	11433	9
10287	12478	20
10287	13930	10
10292	10397	20
10292	10423	1
10292	10529	1
10292	10581	3
10292	10721	18
10292	10821	1
10292	11193	1
10292	11298	5
10292	11433	10
10292	11618	11
10292	11637	1
10292	12264	20
10292	12266	20
10292	12478	40
10292	12889	7
10292	12892	19
10292	13204	10
10292	13303	28
10292	13487	20
10292	13495	1
10292	13667	1
10292	13930	22
10292	14057	10
10292	14100	10
10292	14747	11
10292	14761	10
10292	14771	18
10292	14869	18
10292	14893	1
10292	15070	1
10292	15167	3
10292	15304	6
10298	11282	1
10298	12191	1
10298	13139	1
10298	13506	1
10298	14022	1
10298	14275	1
10298	14730	3
10299	10033	2
10299	10136	2
10299	10139	6
10299	10165	26
10299	10170	79
10299	10172	1
10299	10225	11
10299	10241	5
10299	10245	84
10299	10247	5
10299	10299	82
10299	10304	61
10299	10313	14
10299	10349	1
10299	10396	7
10299	10397	6
10299	10405	3
10299	10416	9
10299	10551	94
10299	10559	3
10299	10640	4
10299	10666	5
10299	10693	3
10299	10754	49
10299	10775	11
10299	10821	1
10299	10877	10
10299	10917	38
10299	10920	3
10299	10926	38
10299	10970	2
10299	10971	1
10299	10994	10
10299	10996	4
10299	11007	1
10299	11025	1
10299	11028	8
10299	11109	1
10299	11138	1
10299	11160	10
10299	11193	46
10299	11227	6
10299	11234	1
10299	11241	1
10299	11280	1
10299	11290	1
10299	11292	10
10299	11298	21
10299	11336	81
10299	11351	3
10299	11411	3
10299	11413	1
10299	11417	1
10299	11445	43
10299	11449	1
10299	11487	3
10299	11492	5
10299	11511	11
10299	11512	1
10299	11535	4
10299	11550	27
10299	11555	45
10299	11618	13
10299	11628	1
10299	11630	79
10299	11643	3
10299	11702	1
10299	11760	5
10299	11813	5
10299	11825	6
10299	11833	6
10299	11844	22
10299	11845	6
10299	11859	6
10299	11952	7
10299	11986	1
10299	12016	8
10299	12067	1
10299	12087	15
10299	12115	10
10299	12143	61
10299	12169	1
10299	12173	10
10299	12184	34
10299	12195	9
10299	12214	2
10299	12217	10
10299	12223	1
10299	12266	6
10299	12268	6
10299	12277	66
10299	12278	1
10299	12294	5
10299	12315	1
10299	12321	53
10299	12339	11
10299	12441	1
10299	12478	36
10299	12523	32
10299	12583	3
10299	12615	3
10299	12651	5
10299	12653	3
10299	12663	6
10299	12676	13
10299	12699	21
10299	12704	7
10299	12708	6
10299	12709	3
10299	12710	1
10299	12719	9
10299	12721	5
10299	12728	1
10299	12737	5
10299	12748	15
10299	12755	5
10299	12758	4
10299	12769	8
10299	12779	6
10299	12784	1
10299	12807	49
10299	12819	31
10299	12831	3
10299	12841	6
10299	12844	6
10299	12851	4
10299	12853	6
10299	12855	5
10299	12868	1
10299	12889	6
10299	12892	50
10299	12917	1
10299	12956	1
10299	12957	2
10299	13003	2
10299	13113	1
10299	13177	2
10299	13196	48
10299	13244	11
10299	13252	1
10299	13292	3
10299	13303	25
10299	13342	1
10299	13369	9
10299	13408	2
10299	13434	9
10299	13483	1
10299	13485	1
10299	13487	19
10299	13495	3
10299	13579	7
10299	13587	2
10299	13614	2
10299	13629	10
10299	13658	2
10299	13692	5
10299	13694	13
10299	13704	9
10299	13710	5
10299	13715	11
10299	13744	71
10299	13767	13
10299	13768	5
10299	13770	6
10299	13772	1
10299	13785	1
10299	13796	11
10299	13806	4
10299	13830	4
10299	13853	1
10299	13856	4
10299	13863	1
10299	13873	79
10299	13891	10
10299	13894	5
10299	13930	71
10299	13931	1
10299	13942	6
10299	13954	1
10299	13970	69
10299	14004	8
10299	14009	1
10299	14013	3
10299	14046	2
10299	14057	14
10299	14066	2
10299	14068	1
10299	14100	1
10299	14102	8
10299	14107	12
10299	14119	2
10299	14125	3
10299	14130	6
10299	14132	2
10299	14167	8
10299	14190	1
10299	14218	6
10299	14234	7
10299	14256	22
10299	14268	5
10299	14273	6
10299	14278	4
10299	14282	6
10299	14307	1
10299	14309	30
10299	14320	1
10299	14321	1
10299	14412	6
10299	14474	2
10299	14485	34
10299	14493	8
10299	14576	1
10299	14588	1
10299	14627	10
10299	14635	1
10299	14683	1
10299	14709	59
10299	14718	6
10299	14730	12
10299	14733	1
10299	14738	34
10299	14747	39
10299	14750	1
10299	14771	7
10299	14789	1
10299	14804	6
10299	14805	3
10299	14814	2
10299	14816	16
10299	14824	3
10299	14828	32
10299	14856	11
10299	14869	3
10299	14880	8
10299	14895	11
10299	14919	23
10299	14987	5
10299	15012	10
10299	15031	1
10299	15043	1
10299	15049	6
10299	15063	4
10299	15085	8
10299	15086	1
10299	15090	2
10299	15113	10
10299	15127	8
10299	15167	1
10299	15171	10
10299	15236	3
10299	15250	2
10299	15257	4
10299	15278	1
10299	15282	5
10299	15293	22
10299	15306	24
10299	15335	1
10299	15406	2
10299	15422	2
10299	15463	1
10299	15472	1
10299	15478	57
10299	15508	1
10299	15554	6
10299	15579	13
10299	15581	1
10299	15700	4
10299	15709	1
10299	15721	7
10299	15785	7
10299	15794	5
10299	15798	3
10299	15841	21
10299	15853	2
10299	15861	4
10299	15862	7
10299	15868	2
10299	15887	3
10299	15991	30
10299	16049	2
10299	16128	1
10299	16175	1
10299	16229	6
10299	16232	2
10299	16254	3
10299	16257	1
10299	16271	1
10299	16273	4
10299	16311	2
10299	16390	15
10299	16477	1
10299	16567	1
10299	16593	10
10299	16668	3
10300	11834	1
10300	14492	1
10300	14696	1
10304	10241	4
10304	10245	3
10304	10299	65
10304	10304	5
10304	10313	33
10304	10416	1
10304	10551	41
10304	10926	1
10304	10996	35
10304	11028	30
10304	11227	2
10304	11336	1
10304	11550	1
10304	11555	2
10304	11630	11
10304	11813	7
10304	11844	4
10304	12087	38
10304	12184	1
10304	12195	4
10304	12321	2
10304	12676	33
10304	12709	6
10304	12719	40
10304	12720	1
10304	12769	1
10304	12807	26
10304	12855	3
10304	13196	9
10304	13369	2
10304	13770	1
10304	13873	1
10304	13894	1
10304	14013	2
10304	14130	2
10304	14234	2
10304	14493	23
10304	14627	35
10304	14718	1
10304	14816	32
10304	14880	25
10304	14895	1
10304	14987	15
10304	15085	1
10304	15257	6
10304	15478	3
10304	15554	2
10304	15676	1
10309	12197	1
10310	10372	1
10310	12197	1
10310	14100	2
10310	15167	1
10312	10397	8
10312	11057	10
10312	11618	10
10312	11697	1
10312	12197	2
10312	12478	28
10312	13303	19
10312	13936	1
10312	14320	1
10312	14635	1
10312	14843	15
10312	15167	4
10313	10299	9
10313	10304	20
10313	10551	11
10313	11630	3
10313	11844	1
10313	12087	17
10313	12615	1
10313	12676	13
10313	12719	2
10313	12807	1
10313	14627	1
10313	14816	12
10313	15478	2
10314	15376	1
10317	14730	2
10322	10821	10
10322	14122	10
10322	14711	1
10325	10423	1
10325	10693	1
10325	10721	1
10325	11041	1
10325	11042	1
10325	11109	1
10325	11259	1
10325	11453	1
10325	12173	1
10325	12264	1
10325	12320	1
10325	12574	1
10325	14027	1
10325	14050	1
10325	14530	1
10325	14679	1
10325	14689	1
10325	14747	1
10325	14749	1
10325	14908	2
10325	15008	1
10325	15167	1
10325	15618	3
10325	15991	1
10325	16229	1
10325	16271	1
10327	10561	1
10327	10800	1
10327	12127	3
10327	12320	1
10327	12758	1
10327	12889	1
10327	12892	4
10327	12954	1
10327	13105	1
10327	13232	1
10327	13303	1
10327	13771	1
10327	13796	2
10327	14057	2
10327	14262	1
10327	14679	1
10327	14869	1
10327	14908	3
10327	14967	2
10327	15376	1
10327	15618	4
10327	16229	3
10327	16263	1
10329	10423	1
10329	10444	1
10329	10540	1
10329	11481	1
10329	11697	1
10329	11764	1
10329	11911	2
10329	12026	1
10329	12197	1
10329	13232	1
10329	13461	2
10329	14027	3
10329	14100	2
10329	14682	1
10329	15167	2
10329	15447	2
10329	15618	1
10329	15628	1
10329	16061	1
10329	16252	1
10329	16271	3
10333	11433	10
10333	11721	8
10333	11938	1
10333	13891	1
10333	14057	1
10333	14150	10
10333	15380	2
10338	12173	10
10338	14222	3
10347	11986	1
10347	13244	1
10347	13461	3
10349	10247	2
10349	10299	1
10349	10775	1
10349	11007	2
10349	11630	33
10349	11833	13
10349	12370	1
10349	12621	2
10349	15581	16
10349	15725	2
10349	16029	1
10357	10581	1
10357	10721	4
10357	10785	1
10357	11066	1
10357	11618	16
10357	11697	10
10357	12478	10
10357	12889	1
10357	12892	19
10357	13204	3
10357	13303	3
10357	13342	1
10357	13771	1
10357	13796	7
10357	13930	10
10357	14570	1
10357	14831	1
10357	15070	1
10357	15618	1
10361	10581	1
10361	10815	1
10361	12197	1
10361	14100	11
10361	15096	1
10371	11697	13
10371	11827	11
10371	13303	3
10371	14027	1
10372	10310	1
10372	10325	3
10372	10327	1
10372	10397	3
10372	10519	1
10372	10599	1
10372	10800	1
10372	11292	10
10372	11298	10
10372	11314	1
10372	11376	1
10372	11728	2
10372	11784	1
10372	11789	1
10372	12197	4
10372	12266	9
10372	12892	11
10372	13198	1
10372	13232	3
10372	13476	2
10372	13485	1
10372	13487	3
10372	13796	1
10372	13930	9
10372	14100	1
10372	14107	7
10372	14250	1
10372	14262	1
10372	14320	1
10372	14530	2
10372	14570	1
10372	14683	1
10372	14689	1
10372	14771	8
10372	14831	1
10372	14869	10
10372	14908	4
10372	15043	1
10372	15167	5
10372	15447	1
10372	15618	3
10372	16115	1
10372	16257	1
10372	16271	1
10372	16443	1
10374	15167	1
10380	10693	1
10380	11057	1
10380	12055	1
10380	13061	1
10380	13203	1
10380	16091	1
10380	16842	1
10385	10559	1
10394	10194	1
10394	10581	1
10394	10821	1
10394	11618	17
10394	12264	2
10394	12478	11
10394	12953	1
10394	13296	1
10394	13303	1
10394	13930	5
10394	14100	6
10394	14321	1
10394	14492	1
10394	15167	1
10396	10225	14
10396	10247	2
10396	10299	1
10396	10754	19
10396	10775	1
10396	11630	3
10396	11844	1
10396	14125	1
10396	14709	6
10396	15861	1
10397	10135	20
10397	10140	20
10397	10146	10
10397	10158	7
10397	10162	1
10397	10185	13
10397	10194	9
10397	10208	24
10397	10257	22
10397	10279	3
10397	10292	30
10397	10299	12
10397	10312	8
10397	10327	1
10397	10372	3
10397	10397	3
10397	10408	20
10397	10411	12
10397	10423	33
10397	10431	28
10397	10434	10
10397	10469	1
10397	10517	8
10397	10521	10
10397	10529	20
10397	10540	1
10397	10558	1
10397	10599	16
10397	10638	9
10397	10647	1
10397	10674	2
10397	10685	10
10397	10693	24
10397	10711	13
10397	10713	4
10397	10717	10
10397	10721	45
10397	10731	11
10397	10752	16
10397	10781	22
10397	10785	13
10397	10792	18
10397	10800	15
10397	10821	33
10397	10846	10
10397	10849	7
10397	10868	23
10397	10874	22
10397	10920	20
10397	10980	31
10397	10990	20
10397	10994	16
10397	11003	21
10397	11025	1
10397	11032	24
10397	11042	31
10397	11057	39
10397	11066	21
10397	11109	18
10397	11123	1
10397	11140	3
10397	11146	22
10397	11150	18
10397	11164	10
10397	11193	49
10397	11244	10
10397	11252	10
10397	11259	21
10397	11267	10
10397	11278	43
10397	11292	73
10397	11298	46
10397	11308	11
10397	11337	1
10397	11369	20
10397	11423	17
10397	11433	35
10397	11435	8
10397	11444	10
10397	11481	13
10397	11488	5
10397	11503	3
10397	11534	8
10397	11537	1
10397	11540	21
10397	11548	1
10397	11612	16
10397	11617	10
10397	11618	60
10397	11624	16
10397	11625	10
10397	11637	3
10397	11641	22
10397	11648	3
10397	11651	10
10397	11697	43
10397	11721	21
10397	11731	8
10397	11760	40
10397	11775	11
10397	11778	11
10397	11823	16
10397	11868	10
10397	11874	13
10397	11884	5
10397	11907	18
10397	11915	10
10397	11921	2
10397	11950	6
10397	11953	29
10397	11973	20
10397	11977	17
10397	11986	13
10397	11988	10
10397	11995	28
10397	11996	28
10397	12007	11
10397	12010	11
10397	12073	11
10397	12094	3
10397	12124	6
10397	12143	10
10397	12169	1
10397	12173	13
10397	12191	21
10397	12197	24
10397	12206	8
10397	12217	12
10397	12223	1
10397	12264	49
10397	12266	62
10397	12277	41
10397	12278	20
10397	12323	23
10397	12339	33
10397	12348	1
10397	12391	13
10397	12395	13
10397	12441	6
10397	12448	13
10397	12451	24
10397	12478	28
10397	12520	10
10397	12574	1
10397	12651	1
10397	12693	10
10397	12889	40
10397	12892	59
10397	12896	6
10397	12917	1
10397	12945	33
10397	12951	28
10397	12953	54
10397	12954	3
10397	12957	10
10397	12972	30
10397	12982	4
10397	12986	10
10397	12990	10
10397	12992	25
10397	13029	10
10397	13043	10
10397	13061	1
10397	13094	1
10397	13113	11
10397	13156	10
10397	13158	9
10397	13165	10
10397	13180	12
10397	13198	20
10397	13204	68
10397	13230	11
10397	13232	26
10397	13244	30
10397	13252	10
10397	13269	10
10397	13277	15
10397	13287	1
10397	13289	8
10397	13296	17
10397	13303	50
10397	13341	3
10397	13342	25
10397	13348	3
10397	13360	11
10397	13367	11
10397	13377	12
10397	13422	28
10397	13461	2
10397	13484	10
10397	13485	12
10397	13486	3
10397	13487	38
10397	13495	34
10397	13502	3
10397	13514	10
10397	13518	10
10397	13532	1
10397	13560	5
10397	13577	16
10397	13605	13
10397	13694	10
10397	13744	10
